Topic,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,Count,msCount,uriCount
2456,خطط,المماليكي,المقريزي,مخطوط,استانبول,بيروت,للدكتور,تحقيق,بالخزانه,در,11,9,11
2457,يطبخ,ويسرا,تنفرا,اسكر,ومعاذا,والمزر,شرابا,وتطاوعا,الشعير,وعلما,11,11,11
2458,ودك,للمهاجرين,الموعد,نتغدي,نقيل,زرناها,شحم,نفرح,فقربته,يكثر,11,11,11
2459,وسد,ترضي,خليفتي,تبوك,فبكي,تضور,لاعطين,الرايه,استنكرنا,ورسوله,11,11,10
2460,الفتح,الايمان,صحيحه,ارداف,واستعير,واخرجه,الرقاب,بلبيك,يتكسب,هداب,11,6,3
2461,يتزودونه,تمتيعا,ولسيارتكم,قديدا,صيد,طريا,تزود,متاعا,يكل,احل,11,11,11
2462,الولدان,الحروري,تقتل,فلك,نجده,عالم,فكتب,قتله,يبدلهما,النكر,11,11,10
2463,فتواعدوا,الزينه,فلنحضر,اقاربي,وخاصتي,احببتم,والسحره,صانع,صعيد,لعلنا,11,11,11
2464,ميم,نسبه,وخوي,فتفقه,بضم,اعمال,الزواوي,ججين,واوين,بالاصيب,11,11,6
2465,طهمان,العلوي,صفوان,حامد,لقيد,حفص,سليم,دالويه,يسار,رخصته,11,11,8
2466,وتدنو,وخليله,فيسمعهم,كذباته,وينفذهم,اشفع,وينفدهم,الشفاعه,نفسي,البصر,11,11,11
2467,لزياد,قضا,فاستقضي,والسماع,ولي,يفتي,ستين,والروايه,فولي,المهدي,11,10,11
2468,اتوا,فياتون,فياتوني,كذبات,فيقول,عبدت,فيكلمونه,ولكن,كذبه,قتلت,11,11,11
2469,غضبي,تطغوا,لغفار,يحلل,فيحل,قومك,واضلهم,لترضي,وعجلت,اثري,11,11,11
2470,زمان,ارخوا,ارخ,بنار,بهبوط,وانتشروا,هبوط,الكوان,بخروج,بالطوفان,11,11,10
2471,اماله,امال,فاصله,ريي,تتكرر,باماله,الرا,باخلاص,بالاماله,الداجوني,11,11,7
2472,ضمني,علمه,الحكمه,صدره,الاصابه,والحكمه,الوارث,وهيب,الصوره,اللهم,11,11,9
2473,مرضه,استعمل,قلتم,الفضيل,اسامه,بلغني,انكم,الضحاك,مخلد,بعث,11,11,11
2474,وانجاه,ويبر,الضار,ورزقني,والابرص,وصورني,الاكمه,النافع,وفلق,والمجوسي,11,10,10
2475,كافه,موادعه,واخفا,توبيخهم,وادرج,جتهم,الالزام,يسالونك,اعمالهم,والخطاب,11,11,11
2476,حذيم,واعراضكم,واموالكم,دماكم,الوداع,السعدي,مغيره,حزيم,حجه,الورم,11,11,11
2477,اعتدوا,علمتم,خاسين,فجعلناها,نكالا,قرده,لكنتم,وموعظه,كونوا,اتتخذنا,11,11,11
2478,انشاناهن,رمصا,انشا,عمشا,عجاز,ابكارا,الواقعه,العجاز,اللاتي,جعلهن,11,10,10
2479,للطبراني,المغصوبات,الزبال,ليتعاهد,رمرم,الزيال,فغشها,مغرا,ويقاس,استرعي,11,11,2
2480,بصلح,البصريون,حدثني,قحطبه,واسط,الباغندي,وكمثال,عامرالطاي,العابدين,الدوي,11,11,11
2481,انجيناكم,يسومونكم,وواعدنا,ويستحيون,واتممناها,ابناكم,فتم,ميقات,يقتلون,نساكم,11,11,11
2482,صاعا,صاع,الفطر,حنطه,تمر,زكاه,شعير,نصف,حزم,شرحبيل,11,11,9
2483,قرط,لعدته,بحضرتك,اتكتب,الكلاعيين,اتبلغه,ثوبان,فدفعه,عادا,بكتابه,11,11,11
2484,تطريق,كراهيته,بشريه,يخره,الاستحاله,يمتثل,هجمت,وسببه,طباع,العاده,11,11,10
2485,بلحيتي,الذنب,التاديب,فعل,تاخذ,الفطنا,وارشده,وشيعتهما,لارشدهم,فصدر,11,11,11
2486,دو,الدو,نجب,وعطب,بالدو,مطرقهم,وفوزوا,الهبير,ووردوا,تحاضوا,11,11,11
2487,وجسا,فلقيه,فرحب,جانبها,فوقهما,الامي,بالنبي,اذنيه,افلح,بلال,11,11,11
2488,لاسودن,بكذا,ولاطوفن,لاشرب,يسرني,فبكي,عدت,فلان,كالزنا,فعلت,11,10,8
2489,الشروط,تشترط,لامراه,اختها,طلاق,تحل,توفوا,النكاح,استحللتم,اوفيتم,11,11,11
2490,ويذرك,ليفسدوا,الهتك,والهتك,نحشرهم,الصرف,تركك,اتذر,عبادتك,يعبدوها,11,11,8
2491,شعب,وقمنا,دب,فامسك,رده,واجري,زمعه,يكبر,حمار,الوادي,11,11,10
2492,فقلن,فراينها,بعلك,مظعون,اغني,الهيه,نسا,سيه,دخلت,فراين,11,11,11
2493,دقم,قيم,لناديت,ريوم,ردعتهم,غفيرك,فكبارنا,ذقون,منعشه,والانجبار,11,11,9
2494,العيد,نخطب,للخطبه,فلينصرف,الجلوس,للعيدين,ينصرف,الخطبه,الساب,احب,11,11,11
2495,ونعتقد,تفضلوني,المفضول,كالاعم,تعيين,غبط,فيبسط,مفضول,المضاعف,يبك,11,11,11
2496,بشريعه,ياباه,فيقتضي,بنبيه,تتعد,تعبده,بصانع,بفتحها,حكايتهم,سابقه,11,11,10
2497,النكر,تراني,ريته,والمنكر,يراه,وارتحاله,اطعمنيه,ارهاقه,المساله,وبقيام,11,11,9
2498,صوريا,فاتاهم,فارسلوا,اعور,شابا,تعرفون,ففعلوا,امرد,يهودي,يسكن,11,11,11
2499,فيفتح,اعددت,تقتر,مقتر,عبدك,فينظر,وعزتك,دراج,الممن,فكفارتها,11,11,11
2500,الروذباري,داسه,بالمسافرين,سجود,بذابتي,التلاوه,الفزع,فامسه,والمقيمين,اقر,11,11,4
2501,سنيد,اوجبوها,فحديثهم,بقادح,لاحاديث,وعلله,والخلف,بشوكه,العشرا,صحته,11,11,11
2502,فليات,بالجابيه,يسال,خطب,الاعطيه,اراد,يبدا,حميت,الفي,رباح,11,11,9
2503,امثالها,اعطانا,فتركوه,فليخفف,يبدل,حسنه,بكل,خمسون,لدي,راودت,11,10,10
2504,الطبري,تفسير,يربطها,نخ,متونها,تقربوه,النص,بالمحرم,تفسيره,بطال,11,10,7
2505,وعاينت,الحدث,مرادك,انمله,مريدا,فوت,الحق,يد,صمديه,فردانيه,11,11,7
2506,وتفعل,تكبر,تركع,وتكبر,وتصلي,وتحمد,تدعو,وتركع,فتقرا,صدق,11,11,11
2507,استخلفوا,امورا,صنعها,فتدلي,فاصبح,معلقا,بسبب,القمر,فانطلق,شط,11,11,11
2508,وعهدا,لطمت,اظهرنا,تفضلوا,لطم,ذمه,ينفخ,وجهي,فغضب,انبيا,11,11,11
2509,اصبهان,جوله,الرستي,الوذنكاباذي,جرباذقان,دشت,مردويه,الجرباذقاني,ابهر,بطه,11,11,3
2510,اورثه,فامرني,الميراث,فاستحلفني,اكلمك,فدنوت,كلامي,انفذ,فادن,امرك,11,11,11
2511,ونسواتها,تنطف,شهدته,الخندق,حفصه,طاوس,واخبرني,دخلت,عكرمه,الصمد,11,11,11
2512,لعلات,ودينهم,امهاتهم,شتي,والانبيا,والاخره,بعيسي,طهمان,اخوه,اولي,11,11,10
2513,المشركات,ويقاتلونه,وعدتهن,ومشركي,منزلتين,يقاتلهم,مشركي,والممنين,المشركون,نكاح,11,11,11
2514,الحروريه,وقلدها,قتال,هديه,عام,ضمره,اشتري,بجلال,عنهما,وبجلودها,11,11,11
2515,فياتونه,هناكم,خطيته,اتوا,لست,ويذكر,فيقول,فيذكر,اتخذه,نوحا,11,11,11
2516,بالضعف,بالمختلط,فخفيت,ووتوع,عاصنم,زوايته,الكامال,ورججح,وچبان,هوفي,11,11,8
2517,نصالها,تخريجه,الاصل,متفرقات,ماجا,يجرح,ساقط,الالتقا,القوسين,تخريج,11,10,9
2518,جنابذ,فرجعت,فغشيها,شطرها,ترابها,السدره,راجع,الوان,اللل,ادخلت,11,11,11
2519,ورضاض,البقيه,طست,عصا,الالواح,وثياب,وعصا,ولوحان,السكينه,والبقيه,11,11,11
2520,بالاول,بعجرود,البليناي,فاختطوا,الارديبلي,بمصر,بالاعرج,الكلالي,الكلاي,وهبون,11,11,10
2521,يخوف,وتابعه,عباده,لموت,بهما,وشعبه,اشعث,مبارك,وحماد,وخالد,11,10,10
2522,انبانا,العاصمي,الجهد,الصنعي,ثرثال,اشتد,النبق,بادشاه,السماك,املاا,11,11,9
2523,يحتفل,العجله,فاعتل,وتمهيد,اهم,شيين,منطبق,واجهه,والحامل,الامرين,10,10,9
2524,واحسبني,زهره,ومجالد,زبيد,تقرا,تقدده,فهجمنا,اقدده,ومنصور,فاطعمته,10,10,8
2525,الصابي,وقدمته,قربته,باغصان,بوسال,الوكيده,واستظل,العلوي,القويه,الدوحه,10,10,8
2526,ونتوب,وانقلبوا,فغلبوا,سحرنا,صاغرين,وبطل,ابتلعته,سحرا,الموطن,بارزه,10,10,10
2527,حمديس,واشهب,حكايات,اللغه,بالرماديه,يتقعر,تفوي,بارعا,بحبش,مزدان,10,9,8
2528,اان,الساعه,النواويس,الجنادع,والدواهي,كبركه,واوكه,كالمجان,يغلن,عانيها,10,10,10
2529,حيوه,الحبلي,الصنابحي,هان,شريح,العذري,المقر,الخولاني,الباقلاني,الغساني,10,10,10
2530,الطوفان,وكسرا,وفاه,الفان,ولاده,مولد,موسی,خمسماه,خروج,وخمسون,10,9,9
2531,وبعثا,والثلوج,ينفذوا,جندها,هجم,الامطار,وكثرت,بناها,بعثا,فتفرق,10,10,10
2532,قبيس,خيرون,مرابا,الخطيب,فرج,بحنش,حنش,الرحبي,وايش,الحمادي,10,10,3
2533,للمغبون,تتيمم,الارش,سكني,كثلثه,بتسببها,كتسعين,كتزوج,عادمته,المشاع,10,10,10
2534,وصفين,والنهروان,وشهد,افتتحها,الجمل,عازب,تستر,افتتح,غزوه,البرا,10,10,10
2535,يكفونه,يكفه,ذروني,وليدع,وايهاما,بالهلاك,اقتل,يعاجل,ويهدم,دعوته,10,9,9
2536,نجيك,خليلك,صفيك,وتعاليت,لمخرب,لذكرك,وتباركت,سطوتك,يامنون,وقوم,10,10,9
2537,قاسيه,اذكروا,قسيه,وتضييع,لعناهم,فبنقضهم,عذبناهم,اباهم,فراضه,بتكذيب,10,10,10
2538,ونذير,جاكم,وجعلكم,واتاكم,ملوكا,يت,رسولنا,تقولوا,قدير,اذكروا,10,10,10
2539,وزوجها,باذنه,تصوم,شاهد,المراه,الزناد,تصومن,فراددته,انفق,رمضان,10,9,9
2540,وحنكه,بتمره,فسماه,فاتيت,غلام,وسمعته,بريد,برده,بشانهم,احترق,10,9,10
2541,توطا,الحبالي,بمعاذ,فوطه,تهود,اولادهم,برايه,واتبعه,يشارك,اشي,10,10,9
2542,كلمتين,محمس,حسود,الختام,مقدار,فافاه,البخاريان,الكارزي,بعبادان,فجهر,10,10,10
2543,المعدن,الصامت,عباده,جبار,قضا,ماشيتهم,يكلفون,لعرق,الفضيل,بهيه,10,10,8
2544,محيي,القادر,المحض,جنكي,الجون,الفادر,الجيلي,دوست,الزاهد,يتفيهق,10,9,10
2545,اللحم,اطعام,يقهرها,امرتماها,عماربن,انتفعنا,يفتتحوا,ميامين,ويختتموا,تزوجوهم,10,10,5
2546,تغسله,الحضانه,استدبرنا,غسل,امراته,نساه,عميس,تنكحي,ييممنه,ولان,10,10,9
2547,وبنو,ثعلب,مجد,واولاد,وحسام,جعقر,عشيره,بريق,الحجازي,الداوودي,10,10,6
2548,صواف,صوافي,مصطفه,صافيه,صوافيا,وقرا,واستشكلت,وتنوينها,لوجه,خالصه,10,10,9
2549,لرعيته,والرقيق,فضلت,بالعج,سحق,تعصبه,ثجاجا,عجاجا,والثج,غاش,10,10,9
2550,سل,وربيعه,سلا,راسه,الثقه,الزنجي,اختلاف,اصحابنا,بينهم,بكلومهم,10,10,9
2551,تعاقدوا,ونفرا,الكهيلي,ويقوموا,وبركاته,يصوموا,يمسي,المعادني,بالاخصا,اليتامي,10,10,8
2552,لنذر,لانحرنها,جزيتها,وفا,فاذنا,واذنوا,واقمنا,فاخبروا,فصلينا,فحضرت,10,10,10
2553,كدوي,عجب,يرضيه,وامته,فاجعلهم,ليتني,مساجدهم,الحسنات,الحبر,الشجر,10,10,10
2554,محيصه,الغنويه,لخلاه,فاتمي,بتاركهن,دعوهما,حدثتني,طرقت,صومك,ناديه,10,10,9
2555,ارضاها,انفقها,بذلا,وردي,هزلا,فرمي,سالك,ففطنت,اياي,امثالها,10,10,10
2556,الشاهدون,عجاف,لشا,والاخيف,مجحف,مجدا,والمنطق,بسهل,شاعرهم,ورثنا,10,10,10
2557,الكرخي,واعلاهم,بواب,والاطناب,سقا,لطال,ومعروف,البسطامي,الاولاد,الحاله,10,10,10
2558,حاجين,معتمرين,مرا,ومسمي,بسا,فخص,الجبال,بست,وكانا,باحد,10,10,10
2559,كروايه,كمالك,وتلامذتهم,وكالبرقاني,تلامذتهم,كعبد,روايتهما,اكبر,والمروي,الراوي,10,10,9
2560,المتعففه,التمهيد,والثلث,بسره,رويناهما,والمجاهيل,مقتبس,طريقيه,تعضد,والخلال,10,10,10
2561,لرفعناه,فاتبعه,الغاوين,فالحوا,شنا,خطواته,ادعو,يزالوا,الضالين,لعظمناه,10,10,10
2562,فلقينا,جهدا,حاصرنا,اعزلهم,مدينتها,بالسوس,يعزلهم,اصيبت,وامير,دهقانها,10,10,9
2563,تقطع,سارق,ادني,حجفه,ترس,يد,ثمن,السارق,مرسلا,عهد,10,10,10
2564,وفلق,الفلق,فالق,الاصباح,والنوي,فانفلقت,الحب,والفالق,الظلام,خطبك,10,10,10
2565,المرسلون,غفور,والق,تهتز,جان,ظلم,مدبرا,لدي,يعقب,سو,10,10,10
2566,بقومس,المزي,يجزم,مات,اتعبه,لوجده,يكافني,اخلاله,تاريخه,واليافعي,10,10,4
2567,فتردي,بيمينك,واهش,عصاي,اتوكا,غنمي,يصدنك,فتهلك,واتبع,هواه,10,10,10
2568,الحيضه,وعباده,الثالثه,الاقرا,الرجعه,تغتسل,والضحاك,رجعتها,والسدي,ولزوجها,10,10,10
2569,خلفكم,دخلا,اصلي,والاسود,انهما,شماله,فلكاني,والاخر,يمينه,فقام,10,9,9
2570,والذهلي,وعمروبن,زرعه,الفلاس,الرازي,خرازاذ,حاتم,الكجي,الاصمعي,وابو,10,10,5
2571,وكناه,يستقيم,وعمل,الخلاصه,كراز,العتقي,كناه,مخلوق,يكذبه,احدث,10,10,9
2572,تمليه,ومستورد,بتوثيقه,باس,وجماعه,والمطعم,القيسيه,وقتيبه,اعمامه,وغيرهم,10,10,6
2573,بالمرضي,بمرضي,قرفا,بالكشي,اميا,الحسنوي,الارجاني,مجالد,يدلس,الهاشميون,10,9,6
2574,وشبر,خراش,الذكر,تخلفت,الفوزي,وافضل,افضل,يطويان,ولابعثن,وليدين,10,9,10
2575,ومولد,ومبعثه,والزيتون,فمنبت,بسكني,التين,للعالمين,ومكه,والطور,والصالحين,10,10,10
2576,الاصح,بالتصغير,قولا,اصحها,وحبان,اسمه,يحتد,ويحرج,الجمهور,يصغره,10,10,10
2577,الفتان,القيني,يمتل,بامهات,الوطيس,المردوده,فيخص,هزموا,فاتن,متقلدون,10,10,10
2578,ويطيل,ويقل,اللغو,يكثر,الخطبه,تقصير,اوفي,ويقصر,الذكر,قميصيهما,10,10,10
